kode_wilayah,wilayah,judul_data,tahun,nilai
1105,Aceh Timur,Pembentukan Modal Tetap Bruto,2024,4725.17
9603,Deiyai,Pengeluaran Konsumsi LNPRT,2010,1.69
1307,Agam,Pengeluaran Konsumsi LNPRT,2022,250.53
3275,Kota Bekasi,Pengeluaran Konsumsi Pemerintah,2011,2256.62
7106,Minahasa Utara,Pengeluaran Konsumsi LNPRT,2012,109.33
3674,Kota Tangerang Selatan,Pengeluaran Konsumsi Pemerintah,2010,643.17
3402,Bantul,Pengeluaran Konsumsi Rumah Tangga,2022,21934.07
6206,Sukamara,Pengeluaran Konsumsi Pemerintah,2017,485.01
3509,Jember,Pengeluaran Konsumsi LNPRT,2023,1763.53
1216,Pakpak Bharat,Net Ekspor,2023,-250.62
1706,Mukomuko,Pengeluaran Konsumsi Rumah Tangga,2018,3071.19
1310,Solok Selatan,Pembentukan Modal Tetap Bruto,2010,647.31
1704,Kaur,Perubahan Inventori,2017,21.99
1804,Lampung Timur,PDRB,2017,36143.3
7315,Pinrang,PDRB,2022,23765.15
3520,Magetan,PDRB,2019,18850.23
5108,Buleleng,PDRB,2016,27690.11
9205,Tambrauw,Pengeluaran Konsumsi Pemerintah,2021,2901.78
1203,Tapanuli Selatan,Pembentukan Modal Tetap Bruto,2017,2609.15
6172,Kota Singkawang,Net Ekspor,2010,-213.46
3327,Pemalang,Pengeluaran Konsumsi LNPRT,2021,489.2
5206,Bima,Perubahan Inventori,2021,25.89
1705,Seluma,Pengeluaran Konsumsi Pemerintah,2016,714.11
6402,Kutai Barat,Pengeluaran Konsumsi LNPRT,2015,191.08
9708,Pegunungan Bintang,Pengeluaran Konsumsi LNPRT,2014,10.32
5206,Bima,Pembentukan Modal Tetap Bruto,2024,5552.32
3501,Pacitan,Pengeluaran Konsumsi Rumah Tangga,2018,11514.62
7601,Majene,Pembentukan Modal Tetap Bruto,2024,1711.31
7306,Gowa,Pengeluaran Konsumsi LNPRT,2018,283.54
3402,Bantul,Perubahan Inventori,2023,210.47
6101,Sambas,Pengeluaran Konsumsi Rumah Tangga,2010,4967.07
1305,Tanah Datar,Pembentukan Modal Tetap Bruto,2012,2270.7
3571,Kota Kediri,Pengeluaran Konsumsi Pemerintah,2016,1388.66
1607,Banyu Asin,Net Ekspor,2017,-1819.11
8207,Pulau Morotai,Pembentukan Modal Tetap Bruto,2020,609.13
7310,Barru,PDRB,2019,7271.22
7317,Luwu,Net Ekspor,2019,-1054.57
2105,Kepulauan Anambas,Pembentukan Modal Tetap Bruto,2013,2005.15
7503,Pohuwato,Pengeluaran Konsumsi LNPRT,2019,38.64
1107,Aceh Barat,Net Ekspor,2023,2098.1
5319,Manggarai Timur,Pembentukan Modal Tetap Bruto,2010,275.02
3402,Bantul,Perubahan Inventori,2017,190.5
3202,Sukabumi,Pengeluaran Konsumsi LNPRT,2020,342.66
1219,Batu Bara,Pembentukan Modal Tetap Bruto,2018,6230.01
3301,Cilacap,Pengeluaran Konsumsi LNPRT,2019,588.51
6205,Barito Utara,Net Ekspor,2012,260.1
7413,Muna Barat,Pengeluaran Konsumsi Rumah Tangga,2021,2387.7
1813,Pesisir Barat,PDRB,2016,3615.62
6371,Kota Banjarmasin,Net Ekspor,2012,-2234.29
1904,Bangka Tengah,Perubahan Inventori,2018,30.0
3310,Klaten,Pengeluaran Konsumsi Pemerintah,2014,2204.87
1611,Empat Lawang,Pengeluaran Konsumsi Pemerintah,2021,879.47
7311,Bone,Pengeluaran Konsumsi LNPRT,2010,111.97
6472,Kota Samarinda,Pengeluaran Konsumsi LNPRT,2022,809.67
8208,Pulau Taliabu,Net Ekspor,2011,90.4
3504,Tulungagung,Pengeluaran Konsumsi Pemerintah,2012,1903.43
7317,Luwu,Pengeluaran Konsumsi LNPRT,2014,98.55
7315,Pinrang,Perubahan Inventori,2023,-17.29
9103,Teluk Wondama,Net Ekspor,2013,-295.34
7408,Kolaka Utara,Net Ekspor,2024,1646.65
8201,Halmahera Barat,Pembentukan Modal Tetap Bruto,2024,303.71
7271,Kota Palu,Pengeluaran Konsumsi LNPRT,2014,282.66
7303,Bantaeng,Pengeluaran Konsumsi LNPRT,2022,212.27
5271,Kota Mataram,Pengeluaran Konsumsi LNPRT,2012,108.2
7209,Tojo Una-Una,Pengeluaran Konsumsi LNPRT,2016,56.54
9601,Mimika,Perubahan Inventori,2020,-900.7
6103,Landak,Pengeluaran Konsumsi Pemerintah,2015,1143.51
9204,Maybrat,Pengeluaran Konsumsi LNPRT,2016,17.29
1374,Kota Padang Panjang,Pengeluaran Konsumsi Pemerintah,2011,359.02
9604,Nabire,Pembentukan Modal Tetap Bruto,2016,1845.74
5208,Lombok Utara,Pengeluaran Konsumsi LNPRT,2014,37.29
9708,Pegunungan Bintang,Net Ekspor,2015,-920.91
7306,Gowa,Pengeluaran Konsumsi Pemerintah,2022,2597.61
7312,Soppeng,PDRB,2011,4281.71
1117,Bener Meriah,Pengeluaran Konsumsi Pemerintah,2018,846.26
1705,Seluma,Pembentukan Modal Tetap Bruto,2021,2896.55
3603,Tangerang,PDRB,2022,160164.84
7322,Luwu Utara,PDRB,2022,16050.74
1771,Kota Bengkulu,Pengeluaran Konsumsi Pemerintah,2024,8105.68
1311,Dharmasraya,Pengeluaran Konsumsi Pemerintah,2021,965.91
7372,Kota Parepare,PDRB,2011,3074.03
5309,Flores Timur,Pengeluaran Konsumsi LNPRT,2024,253.56
1215,Humbang Hasundutan,Perubahan Inventori,2020,38.75
9701,Nduga,PDRB,2015,808.01
1703,Bengkulu Utara,Pengeluaran Konsumsi Pemerintah,2016,973.94
1704,Kaur,Pengeluaran Konsumsi LNPRT,2022,97.86
7502,Gorontalo,Pembentukan Modal Tetap Bruto,2013,2618.51
6207,Lamandau,Net Ekspor,2022,1646.04
8205,Halmahera Utara,Pengeluaran Konsumsi Pemerintah,2014,884.07
6172,Kota Singkawang,Perubahan Inventori,2020,45.33
3578,Kota Surabaya,Net Ekspor,2019,26211.8
3318,Pati,PDRB,2018,39901.33
1212,Deli Serdang,Pembentukan Modal Tetap Bruto,2011,16073.23
3314,Sragen,Net Ekspor,2014,-1049.86
1208,Asahan,Pengeluaran Konsumsi Pemerintah,2011,1142.93
9409,Biak Numfor,Pengeluaran Konsumsi LNPRT,2018,276.45
3277,Kota Cimahi,Pengeluaran Konsumsi Rumah Tangga,2014,15679.06
1105,Aceh Timur,Pengeluaran Konsumsi LNPRT,2018,304.22
1872,Kota Metro,Pembentukan Modal Tetap Bruto,2023,1689.32
7371,Kota Makasar,PDRB,2016,128045.37
3207,Ciamis,Pengeluaran Konsumsi Rumah Tangga,2012,11857.13
3513,Probolinggo,Pembentukan Modal Tetap Bruto,2023,11362.16
1704,Kaur,Pembentukan Modal Tetap Bruto,2024,2800.25
3209,Cirebon,Perubahan Inventori,2014,1434.6
7406,Bombana,PDRB,2011,2793.53
1902,Belitung,Perubahan Inventori,2014,179.07
5303,Kupang,Perubahan Inventori,2022,4.05
6306,Hulu Sungai Selatan,Pengeluaran Konsumsi Pemerintah,2015,1060.47
3307,Wonosobo,Perubahan Inventori,2021,289.43
3575,Kota Pasuruan,Pengeluaran Konsumsi Pemerintah,2019,1119.19
2104,Lingga,Pembentukan Modal Tetap Bruto,2013,985.12
6112,Kubu Raya,Pengeluaran Konsumsi Pemerintah,2019,1762.38
1571,Kota Jambi,Perubahan Inventori,2013,82.97
6172,Kota Singkawang,Perubahan Inventori,2014,24.25
7106,Minahasa Utara,Pengeluaran Konsumsi Pemerintah,2016,1118.2
9501,Merauke,Pengeluaran Konsumsi LNPRT,2014,109.8
3508,Lumajang,Pembentukan Modal Tetap Bruto,2023,8473.19
3271,Kota Bogor,Pengeluaran Konsumsi LNPRT,2019,790.72
1215,Humbang Hasundutan,PDRB,2017,5131.05
7403,Konawe,Pembentukan Modal Tetap Bruto,2010,1634.77
1103,Aceh Selatan,Perubahan Inventori,2023,25.0
9702,Jayawijaya,Net Ekspor,2021,-5625.67
3305,Kebumen,Perubahan Inventori,2013,997.15
9503,Mappi,Pembentukan Modal Tetap Bruto,2011,555.42
1673,Kota Pagar Alam,Pembentukan Modal Tetap Bruto,2021,1079.82
1803,Lampung Selatan,Pengeluaran Konsumsi Pemerintah,2012,1087.91
5318,Nagekeo,Net Ekspor,2010,-673.68
6503,Tana Tidung,Pengeluaran Konsumsi LNPRT,2015,61.11
8201,Halmahera Barat,Pembentukan Modal Tetap Bruto,2017,439.6
3319,Kudus,Net Ekspor,2021,61138.84
8271,Kota Ternate,Pengeluaran Konsumsi Pemerintah,2012,1696.51
3309,Boyolali,Perubahan Inventori,2012,1402.09
3272,Kota Sukabumi,Pembentukan Modal Tetap Bruto,2019,2034.34
9408,Kepulauan Yapen,Pembentukan Modal Tetap Bruto,2020,962.07
3318,Pati,Pengeluaran Konsumsi Rumah Tangga,2022,35997.44
7313,Wajo,PDRB,2010,7520.13
7412,Konawe Kepulauan,Pengeluaran Konsumsi Pemerintah,2011,0.0
3272,Kota Sukabumi,Pembentukan Modal Tetap Bruto,2012,1026.31
7571,Kota Gorontalo,Perubahan Inventori,2017,148.6
7405,Konawe Selatan,Pengeluaran Konsumsi Pemerintah,2014,855.1
1171,Kota Banda Aceh,Pengeluaran Konsumsi Pemerintah,2011,6089.31
9501,Merauke,Pengeluaran Konsumsi Pemerintah,2019,2989.6
3525,Gresik,Pembentukan Modal Tetap Bruto,2018,31486.3
9602,Dogiyai,Perubahan Inventori,2024,-0.52
1375,Kota Bukittinggi,Pembentukan Modal Tetap Bruto,2011,1135.83
7201,Banggai Kepulauan,Perubahan Inventori,2023,0.29
6110,Melawi,PDRB,2016,4007.44
3579,Kota Batu,Perubahan Inventori,2023,0.88
3303,Purbalingga,Perubahan Inventori,2015,623.15
3311,Sukoharjo,Perubahan Inventori,2022,135.86
1225,Nias Barat,Pengeluaran Konsumsi Rumah Tangga,2011,659.64
3509,Jember,Pengeluaran Konsumsi Rumah Tangga,2013,32591.07
7471,Kota Kendari,Net Ekspor,2015,-3546.65
3279,Kota Banjar,Perubahan Inventori,2016,140.02
7204,Poso,PDRB,2010,3575.04
7207,Buol,Pengeluaran Konsumsi LNPRT,2017,60.02
3318,Pati,Perubahan Inventori,2023,567.49
1210,Dairi,PDRB,2020,9317.91
1901,Bangka,Pengeluaran Konsumsi LNPRT,2010,28.39
7174,Kota Kotamobagu,Perubahan Inventori,2023,0.34
8171,Kota Ambon,Pengeluaran Konsumsi Rumah Tangga,2024,13279.96
3304,Banjarnegara,Pembentukan Modal Tetap Bruto,2023,5855.86
3579,Kota Batu,Net Ekspor,2017,-918.33
3515,Sidoarjo,Pembentukan Modal Tetap Bruto,2013,38642.56
9503,Mappi,Pengeluaran Konsumsi Pemerintah,2015,792.94
8101,Maluku Tenggara Barat,Perubahan Inventori,2013,26.17
5271,Kota Mataram,Pembentukan Modal Tetap Bruto,2010,2505.07
8101,Maluku Tenggara Barat,Pengeluaran Konsumsi Pemerintah,2016,1203.59
6471,Kota Balikpapan,Pengeluaran Konsumsi Pemerintah,2023,5147.15
9606,Intan Jaya,PDRB,2018,1183.79
3524,Lamongan,Pengeluaran Konsumsi Rumah Tangga,2011,14391.74
1673,Kota Pagar Alam,Net Ekspor,2015,-791.55
2102,Bintan,Pengeluaran Konsumsi Pemerintah,2015,1216.14
3601,Pandeglang,Pembentukan Modal Tetap Bruto,2014,1214.15
1502,Merangin,Perubahan Inventori,2012,56.04
1503,Sarolangun,Net Ekspor,2018,88.17
3578,Kota Surabaya,Pengeluaran Konsumsi Pemerintah,2018,24890.89
1173,Kota Langsa,Pengeluaran Konsumsi LNPRT,2012,53.69
1706,Mukomuko,Pengeluaran Konsumsi LNPRT,2016,97.22
5315,Manggarai Barat,Perubahan Inventori,2011,66.93
1905,Bangka Selatan,Net Ekspor,2016,-158.39
3204,Bandung,Pengeluaran Konsumsi Pemerintah,2013,3295.79
3272,Kota Sukabumi,Net Ekspor,2021,-1437.66
9703,Lanny Jaya,Pengeluaran Konsumsi Pemerintah,2018,589.45
1309,Pasaman,Perubahan Inventori,2016,119.07
7406,Bombana,Pengeluaran Konsumsi LNPRT,2015,52.87
6403,Kutai Kartanegara,Net Ekspor,2018,87563.86
1216,Pakpak Bharat,Net Ekspor,2021,-212.53
1506,Tanjung Jabung Timur,Pengeluaran Konsumsi Rumah Tangga,2016,4942.86
1171,Kota Banda Aceh,Net Ekspor,2018,-5786.96
1403,Indragiri Hilir,Pengeluaran Konsumsi Pemerintah,2019,1987.59
1277,Kota Padangsidimpuan,Net Ekspor,2010,-1219.55
3522,Bojonegoro,Pengeluaran Konsumsi Rumah Tangga,2019,30806.96
1611,Empat Lawang,Pengeluaran Konsumsi Rumah Tangga,2018,3056.63
1502,Merangin,Pembentukan Modal Tetap Bruto,2011,1724.94
5272,Kota Bima,Pengeluaran Konsumsi Rumah Tangga,2012,1796.83
6108,Kapuas Hulu,Pengeluaran Konsumsi Pemerintah,2017,1439.44
3322,Semarang,Perubahan Inventori,2019,495.44
9104,Teluk Bintuni,Perubahan Inventori,2020,11.51
3311,Sukoharjo,PDRB,2024,49987.03
3579,Kota Batu,Perubahan Inventori,2013,0.05
9501,Merauke,PDRB,2011,5954.13
6172,Kota Singkawang,Pembentukan Modal Tetap Bruto,2017,3368.8
7571,Kota Gorontalo,Net Ekspor,2019,-2964.04
3312,Wonogiri,Pengeluaran Konsumsi LNPRT,2010,265.09
3208,Kuningan,Pengeluaran Konsumsi Pemerintah,2017,2734.41
1302,Pesisir Selatan,Net Ekspor,2017,251.5
3312,Wonogiri,Perubahan Inventori,2014,706.99
3218,Pangandaran,PDRB,2012,5984.68
3672,Kota Cilegon,Pembentukan Modal Tetap Bruto,2020,45336.26
3518,Nganjuk,Perubahan Inventori,2012,0.4
7325,Luwu Timur,Pengeluaran Konsumsi Pemerintah,2020,1104.21
5201,Lombok Barat,Pengeluaran Konsumsi LNPRT,2012,136.86
3579,Kota Batu,PDRB,2010,6504.39
1705,Seluma,Perubahan Inventori,2024,6.66
6109,Sekadau,PDRB,2012,3158.08
1673,Kota Pagar Alam,Pengeluaran Konsumsi LNPRT,2020,55.1
3528,Pamekasan,Net Ekspor,2012,-2537.54
1308,Lima Puluh Kota,PDRB,2016,12677.54
3312,Wonogiri,Pengeluaran Konsumsi Rumah Tangga,2011,10796.91
7601,Majene,Pembentukan Modal Tetap Bruto,2010,453.88
3205,Garut,Pengeluaran Konsumsi LNPRT,2024,455.84
7413,Muna Barat,Pengeluaran Konsumsi Pemerintah,2014,271.3
8105,Kepulauan Aru,Pengeluaran Konsumsi Pemerintah,2022,925.83
3572,Kota Blitar,Pembentukan Modal Tetap Bruto,2012,747.66
1906,Belitung Timur,Pengeluaran Konsumsi LNPRT,2013,27.84
9704,Tolikara,Pengeluaran Konsumsi Rumah Tangga,2010,508.99
1804,Lampung Timur,Pembentukan Modal Tetap Bruto,2015,8972.36
5108,Buleleng,Perubahan Inventori,2012,187.06
5304,Timor Tengah Selatan,Pengeluaran Konsumsi Pemerintah,2014,1166.22
3313,Karanganyar,Pengeluaran Konsumsi Pemerintah,2019,2105.13
6206,Sukamara,Net Ekspor,2023,1261.98
1276,Kota Binjai,Pengeluaran Konsumsi LNPRT,2023,205.57
7171,Kota Manado,Net Ekspor,2014,1843.75
9703,Lanny Jaya,Pembentukan Modal Tetap Bruto,2013,436.05
1216,Pakpak Bharat,Perubahan Inventori,2017,4.11
6206,Sukamara,Perubahan Inventori,2022,0.19
3506,Kediri,Pengeluaran Konsumsi Rumah Tangga,2024,40105.73
1274,Kota Tebing Tinggi,PDRB,2022,6931.27
6211,Gunung Mas,PDRB,2017,4694.38
7309,Pangkajene dan Kepulauan,Perubahan Inventori,2019,76.94
3526,Bangkalan,Pengeluaran Konsumsi LNPRT,2021,271.35
3579,Kota Batu,PDRB,2018,15640.89
1274,Kota Tebing Tinggi,Pengeluaran Konsumsi Rumah Tangga,2016,3405.72
3512,Situbondo,Pembentukan Modal Tetap Bruto,2018,4435.12
7313,Wajo,Pembentukan Modal Tetap Bruto,2021,6690.72
5315,Manggarai Barat,Pengeluaran Konsumsi Pemerintah,2018,1017.95
6405,Berau,Pengeluaran Konsumsi LNPRT,2013,182.92
3172,Kota Jakarta Timur,Net Ekspor,2010,-69785.33
1376,Kota Payakumbuh,Perubahan Inventori,2021,13.48
6404,Kutai Timur,Pengeluaran Konsumsi LNPRT,2015,253.35
6401,Paser,PDRB,2018,48054.12
1703,Bengkulu Utara,Net Ekspor,2016,-2043.01
9501,Merauke,Net Ekspor,2015,-2692.38
1674,Kota Lubuklinggau,Pembentukan Modal Tetap Bruto,2013,2070.92
1107,Aceh Barat,Net Ekspor,2011,-776.55
6471,Kota Balikpapan,PDRB,2016,80201.92
1673,Kota Pagar Alam,Pengeluaran Konsumsi LNPRT,2024,84.38
7202,Banggai,Pengeluaran Konsumsi Pemerintah,2021,3111.22
5304,Timor Tengah Selatan,Net Ekspor,2023,-2073.11
7203,Morowali,Pengeluaran Konsumsi LNPRT,2011,44.04
6108,Kapuas Hulu,Pengeluaran Konsumsi Rumah Tangga,2016,4486.5
1812,Tulang Bawang Barat,Net Ekspor,2022,-700.89
6105,Sanggau,PDRB,2020,19921.37
1205,Tapanuli Utara,Pembentukan Modal Tetap Bruto,2016,2529.03
9603,Deiyai,Pembentukan Modal Tetap Bruto,2017,504.15
7108,Siau Tagulandang Biaro,Pengeluaran Konsumsi Rumah Tangga,2020,1485.79
7602,Polewali Mandar,Pembentukan Modal Tetap Bruto,2016,2757.68
3376,Kota Tegal,Pengeluaran Konsumsi Rumah Tangga,2020,8011.3
1808,Tulangbawang,Perubahan Inventori,2016,715.21
1271,Kota Sibolga,Net Ekspor,2020,319.35
1307,Agam,Pembentukan Modal Tetap Bruto,2011,3059.08
3508,Lumajang,Perubahan Inventori,2018,1125.91
3213,Subang,Pengeluaran Konsumsi Pemerintah,2013,1955.7
1703,Bengkulu Utara,Pengeluaran Konsumsi Pemerintah,2019,1204.09
1225,Nias Barat,Pengeluaran Konsumsi Pemerintah,2013,248.48
1613,Musi Rawas Utara,Perubahan Inventori,2022,37.25
3509,Jember,Pembentukan Modal Tetap Bruto,2021,14424.61
3276,Kota Depok,Perubahan Inventori,2013,1293.19
1872,Kota Metro,PDRB,2020,6289.54
3506,Kediri,Pembentukan Modal Tetap Bruto,2023,16680.11
5308,Lembata,Net Ekspor,2012,-624.99
2104,Lingga,Net Ekspor,2022,-1185.87
7602,Polewali Mandar,PDRB,2017,11334.56
7101,Bolaang Mongondow,Net Ekspor,2014,129.41
8105,Kepulauan Aru,Perubahan Inventori,2010,11.87
9201,Raja Ampat,Pengeluaran Konsumsi LNPRT,2022,48.1
8104,Buru,Net Ekspor,2015,-1500.44
3602,Lebak,Pengeluaran Konsumsi Rumah Tangga,2022,24265.99
3206,Tasikmalaya,Pengeluaran Konsumsi Rumah Tangga,2012,17141.91
1103,Aceh Selatan,Pembentukan Modal Tetap Bruto,2011,903.69
9420,Keerom,Perubahan Inventori,2017,2.05
1802,Tanggamus,Net Ekspor,2011,-1099.95
3201,Bogor,PDRB,2024,311713.18
7311,Bone,Pengeluaran Konsumsi Rumah Tangga,2012,9206.45
7271,Kota Palu,Pembentukan Modal Tetap Bruto,2012,4250.17
2102,Bintan,Pengeluaran Konsumsi LNPRT,2018,23.64
1302,Pesisir Selatan,PDRB,2018,13045.98
3101,Kep. Seribu,Pengeluaran Konsumsi LNPRT,2024,1233.94
1217,Samosir,Pengeluaran Konsumsi Rumah Tangga,2013,1464.2
1403,Indragiri Hilir,Pengeluaran Konsumsi LNPRT,2021,427.44
5304,Timor Tengah Selatan,Net Ekspor,2024,-2064.14
2104,Lingga,Pengeluaran Konsumsi Rumah Tangga,2023,3166.49
3171,Kota Jakarta Selatan,Perubahan Inventori,2011,355.81
9704,Tolikara,Net Ekspor,2017,-1114.84
1705,Seluma,PDRB,2021,5053.6
8172,Kota Tual,PDRB,2011,1015.95
1105,Aceh Timur,Pengeluaran Konsumsi Rumah Tangga,2024,10083.42
1671,Kota Palembang,Net Ekspor,2017,-20957.48
7309,Pangkajene dan Kepulauan,Pengeluaran Konsumsi LNPRT,2019,298.06
7603,Mamasa,PDRB,2022,3289.82
3372,Kota Surakarta,Perubahan Inventori,2010,13.0
3305,Kebumen,Pengeluaran Konsumsi Pemerintah,2021,2557.4
9428,Mamberamo Raya,Pengeluaran Konsumsi LNPRT,2019,24.41
9708,Pegunungan Bintang,Perubahan Inventori,2016,3.99
1206,Toba Samosir,Pembentukan Modal Tetap Bruto,2014,1164.36
5302,Sumba Timur,Pembentukan Modal Tetap Bruto,2012,1011.16
6411,Mahakam Ulu,Pengeluaran Konsumsi LNPRT,2014,13.08
5320,Sabu Raijua,Perubahan Inventori,2012,1.63
1410,Kepulauan Meranti,Pengeluaran Konsumsi LNPRT,2015,113.06
3517,Jombang,PDRB,2011,19472.18
7306,Gowa,Pengeluaran Konsumsi Rumah Tangga,2011,5417.86
3271,Kota Bogor,Pembentukan Modal Tetap Bruto,2020,14605.1
3601,Pandeglang,Net Ekspor,2020,4612.82
7601,Majene,Perubahan Inventori,2010,57.3
3329,Brebes,Perubahan Inventori,2018,241.33
5307,Alor,PDRB,2022,3363.59
3374,Kota Semarang,PDRB,2011,91034.1
6208,Seruyan,Pengeluaran Konsumsi Pemerintah,2012,465.23
7206,Toli-Toli,Pembentukan Modal Tetap Bruto,2015,1569.21
3277,Kota Cimahi,Perubahan Inventori,2011,665.19
3327,Pemalang,Pengeluaran Konsumsi LNPRT,2024,735.26
1273,Kota Pematang Siantar,Pembentukan Modal Tetap Bruto,2019,3562.99
5104,Gianyar,Net Ekspor,2014,450.03
7314,Sidenreng Rappang,Pembentukan Modal Tetap Bruto,2023,7081.81
9701,Nduga,Perubahan Inventori,2019,1.22
8109,Buru Selatan,PDRB,2020,1418.56
9701,Nduga,Pengeluaran Konsumsi Pemerintah,2023,507.38
3572,Kota Blitar,Perubahan Inventori,2022,3.16
9706,Yalimo,PDRB,2010,354.87
3275,Kota Bekasi,Pengeluaran Konsumsi LNPRT,2017,254.62
9703,Lanny Jaya,Pembentukan Modal Tetap Bruto,2019,813.88
1301,Kepulauan Mentawai,Perubahan Inventori,2020,0.63
6302,Kota Baru,Perubahan Inventori,2023,45.61
6103,Landak,Net Ekspor,2010,-261.74
3203,Cianjur,Perubahan Inventori,2019,1406.89
1225,Nias Barat,Perubahan Inventori,2011,55.09
1503,Sarolangun,Pengeluaran Konsumsi Pemerintah,2019,1011.59
3401,Kulon Progo,Pengeluaran Konsumsi Rumah Tangga,2021,7713.9
1905,Bangka Selatan,Pengeluaran Konsumsi LNPRT,2014,38.29
2171,Kota Batam,Pengeluaran Konsumsi Pemerintah,2024,3373.64
7471,Kota Kendari,Perubahan Inventori,2023,491.19
1410,Kepulauan Meranti,Net Ekspor,2023,9631.65
6302,Kota Baru,Pembentukan Modal Tetap Bruto,2016,3583.74
8105,Kepulauan Aru,Pengeluaran Konsumsi Rumah Tangga,2017,1412.12
1372,Kota Solok,PDRB,2019,4047.98
1310,Solok Selatan,Net Ekspor,2023,402.1
6503,Tana Tidung,Pengeluaran Konsumsi Pemerintah,2022,773.4
3308,Magelang,Net Ekspor,2015,-3620.13
3202,Sukabumi,Pengeluaran Konsumsi Pemerintah,2015,3242.36
7271,Kota Palu,Perubahan Inventori,2017,216.58
3201,Bogor,Net Ekspor,2020,19026.24
1402,Indragiri Hulu,Pengeluaran Konsumsi Pemerintah,2016,1360.82
3325,Batang,Pengeluaran Konsumsi Pemerintah,2015,1324.67
3507,Malang,Pembentukan Modal Tetap Bruto,2014,20779.39
7373,Kota Palopo,PDRB,2018,7285.14
8207,Pulau Morotai,Pengeluaran Konsumsi Rumah Tangga,2024,1099.05
6109,Sekadau,Pengeluaran Konsumsi LNPRT,2022,91.38
7316,Enrekang,Pembentukan Modal Tetap Bruto,2020,2980.44
1504,Batang Hari,PDRB,2022,24307.96
3315,Grobogan,Net Ekspor,2017,-3619.43
3505,Blitar,Pengeluaran Konsumsi LNPRT,2012,410.88
9471,Kota Jayapura,Net Ekspor,2023,-17060.79
2105,Kepulauan Anambas,Net Ekspor,2021,9460.37
1303,Solok,Net Ekspor,2018,-19.31
9419,Sarmi,Perubahan Inventori,2013,4.38
5103,Badung,Perubahan Inventori,2014,415.87
1103,Aceh Selatan,Pengeluaran Konsumsi Pemerintah,2013,1021.98
1172,Kota Sabang,PDRB,2021,1601.32
3277,Kota Cimahi,Net Ekspor,2011,-4130.63
1813,Pesisir Barat,Pengeluaran Konsumsi LNPRT,2013,36.69
6372,Kota Banjar Baru,Pembentukan Modal Tetap Bruto,2023,4985.23
1706,Mukomuko,Pengeluaran Konsumsi Rumah Tangga,2015,2388.71
3329,Brebes,Net Ekspor,2014,-614.78
6209,Katingan,Pembentukan Modal Tetap Bruto,2012,1810.69
1276,Kota Binjai,PDRB,2010,4960.42
3520,Magetan,Net Ekspor,2016,-901.37
1273,Kota Pematang Siantar,Pengeluaran Konsumsi LNPRT,2011,181.18
3311,Sukoharjo,Pengeluaran Konsumsi Rumah Tangga,2016,20571.82
3326,Pekalongan,Perubahan Inventori,2010,221.12
7205,Donggala,Pengeluaran Konsumsi LNPRT,2010,78.85
3403,Gunung Kidul,Pengeluaran Konsumsi Rumah Tangga,2019,13159.58
6212,Barito Timur,PDRB,2013,4444.27
9708,Pegunungan Bintang,Pembentukan Modal Tetap Bruto,2019,813.76
5315,Manggarai Barat,Pengeluaran Konsumsi Pemerintah,2024,1107.44
1278,Kota Gunungsitoli,Perubahan Inventori,2010,0.64
3519,Madiun,Pengeluaran Konsumsi Pemerintah,2018,1760.92
9103,Teluk Wondama,Perubahan Inventori,2021,-2.9
5305,Timor Tengah Utara,Pengeluaran Konsumsi Rumah Tangga,2012,1771.98
1311,Dharmasraya,Perubahan Inventori,2023,-72.8
7209,Tojo Una-Una,Pembentukan Modal Tetap Bruto,2016,1257.97
5319,Manggarai Timur,Pengeluaran Konsumsi LNPRT,2012,19.51
3519,Madiun,Pengeluaran Konsumsi Rumah Tangga,2019,13596.3
1276,Kota Binjai,Pengeluaran Konsumsi Pemerintah,2022,759.57
3577,Kota Madiun,Pengeluaran Konsumsi LNPRT,2016,122.43
9427,Supiori,PDRB,2020,1042.05
1112,Aceh Barat Daya,Pengeluaran Konsumsi LNPRT,2024,88.77
1613,Musi Rawas Utara,Pengeluaran Konsumsi Rumah Tangga,2010,2460.48
7411,Kolaka Timur,Pengeluaran Konsumsi LNPRT,2022,43.06
3209,Cirebon,PDRB,2012,26297.83
7302,Bulukumba,Pengeluaran Konsumsi Pemerintah,2018,1568.23
1277,Kota Padangsidimpuan,Perubahan Inventori,2019,69.38
7313,Wajo,Perubahan Inventori,2024,-50.61
1906,Belitung Timur,PDRB,2012,4541.26
9104,Teluk Bintuni,Pengeluaran Konsumsi Pemerintah,2015,967.87
1509,Bungo,Pengeluaran Konsumsi Pemerintah,2012,746.25
5103,Badung,Perubahan Inventori,2020,143.68
3326,Pekalongan,Pengeluaran Konsumsi Pemerintah,2021,1859.36
7472,Kota Baubau,Pembentukan Modal Tetap Bruto,2011,1767.49
5313,Manggarai,Pengeluaran Konsumsi Rumah Tangga,2014,2241.46
3506,Kediri,Pengeluaran Konsumsi Rumah Tangga,2012,16682.78
1209,Simalungun,Net Ekspor,2019,2904.84
1673,Kota Pagar Alam,PDRB,2014,2133.1
6213,Murung Raya,Perubahan Inventori,2016,94.0
7104,Kepulauan Talaud,Pengeluaran Konsumsi LNPRT,2018,38.11
7102,Minahasa,Perubahan Inventori,2022,0.17
7173,Kota Tomohon,Perubahan Inventori,2014,0.61
1904,Bangka Tengah,Pengeluaran Konsumsi Pemerintah,2023,1379.34
